id,type,name,polyline,citycode,start_stop,end_stop,start_time,end_time,uicolor,timedesc,loop,status,direc,company,distance,basic_price,total_price,bounds,busstops
441900011127,普通公交,750路(黎村公园--粤海智造中心),"114.205265,22.978863;114.204028,22.97658;114.203854,22.976289;114.202956,22.974679;114.202834,22.974479;114.202556,22.973958;114.202444,22.97375;114.202187,22.973299;114.202062,22.973077;114.202057,22.973077;114.201684,22.972409;114.199848,22.969128;114.199848,22.969123;114.199392,22.968307;114.197687,22.967613;114.196289,22.967127;114.194492,22.966593;114.193885,22.966454;114.193181,22.966328;114.193177,22.966328;114.192786,22.966259;114.191892,22.966137;114.19148,22.966089;114.190929,22.966059;114.189931,22.966016;114.187938,22.965985;114.185551,22.965977;114.179701,22.965964;114.17816,22.965994;114.178095,22.965994;114.175734,22.965964;114.175282,22.965942;114.175004,22.965942;114.173407,22.965924;114.173403,22.965924;114.172665,22.96592;114.1724,22.96592;114.172335,22.96592;114.170447,22.965933;114.169922,22.965933;114.16944,22.965933;114.169336,22.965933;114.169089,22.965933;114.168112,22.96592;114.167018,22.965933;114.166632,22.965942;114.166029,22.965929;114.165929,22.965933;114.162756,22.965933;114.161011,22.966055;114.15832,22.966128;114.157826,22.966133;114.156502,22.966137;114.156181,22.966133;114.155898,22.966107;114.155464,22.966037;114.155148,22.965972;114.154783,22.965877;114.151471,22.964944;114.151107,22.964835;114.150681,22.964705;114.149887,22.96451;114.149067,22.964266;114.148967,22.96424;114.148963,22.964236;114.148668,22.964154;114.147947,22.963945;114.147882,22.963928;114.147131,22.963715;114.146445,22.963516;114.146228,22.963455;114.146263,22.963303;114.146337,22.963129;114.146359,22.963086;114.14658,22.962587;114.146745,22.962192;114.146853,22.96194;114.147031,22.961506;114.147066,22.961424;114.147101,22.961341;114.147148,22.961233;114.147335,22.960807;114.1475,22.960417;114.147591,22.960208;114.147591,22.960204;114.1477,22.959944;114.147808,22.95967;114.147925,22.959301;114.147947,22.959123;114.147951,22.959054;114.147947,22.959054;114.147018,22.958746;114.146719,22.958624;114.146259,22.958464;114.14566,22.958255;114.145009,22.95803;114.144227,22.957752;114.144232,22.957752;114.144227,22.957752;114.143021,22.957326;114.142335,22.957079;114.141502,22.956784;114.141497,22.956784;114.140877,22.956563;114.14043,22.956428;114.14013,22.95638;114.139787,22.956372;114.139427,22.956419;114.139102,22.95651;114.138672,22.956693;114.138299,22.956853;114.137747,22.957088;114.137439,22.957222;114.137122,22.957348;114.136736,22.957461;114.136554,22.957504;114.136155,22.957578;114.13592,22.9576;114.135654,22.957627;114.135434,22.95763;114.1351,22.957626;114.134808,22.957598;114.134557,22.957561;114.134215,22.957497;114.133533,22.957352;114.133468,22.957339;114.133338,22.957309;114.132582,22.957144;114.1323,22.957079;114.132122,22.957105;114.132014,22.957187;114.131984,22.957227;114.131957,22.9573;114.132188,22.957747;114.132891,22.959171;114.133095,22.959575;114.133095,22.959579;114.133102,22.959578;114.133148,22.959667;114.133385,22.960152;114.133797,22.960947;114.134033,22.961424;114.134041,22.96143;114.134232,22.961805;114.134323,22.961996;114.134346,22.962135;114.134056,22.962126;114.133766,22.962126;114.133057,22.962145;114.132507,22.962158;114.132408,22.962158;114.13131,22.962196;114.13018,22.962236;114.130119,22.962236;114.128578,22.962286;114.128098,22.962292;114.127457,22.962309;114.126953,22.962322;114.126694,22.962332;114.126083,22.962353;114.125977,22.962353;114.124649,22.962381;114.123962,22.962418;114.123611,22.962431;114.123459,22.96244;114.123398,22.962448;114.12326,22.962465;114.12233,22.962748;114.121819,22.96291;114.121819,22.962908;114.121615,22.962973;114.121276,22.963077;114.120321,22.963359;114.120295,22.963372;114.119922,22.963446;114.119622,22.963468;114.119384,22.963464;114.119141,22.963429;114.118889,22.963381;114.117917,22.963082;114.11576,22.9624;114.115621,22.962383;114.115525,22.962387;114.11543,22.962405;114.115321,22.962444;114.115208,22.962496;114.115074,22.962604;114.114983,22.962713;114.114657,22.963294;114.11451,22.963507;114.114362,22.963637;114.114193,22.963737;114.114071,22.963789;114.113872,22.963841;114.113589,22.963863;114.113225,22.963885;114.111905,22.96395;114.110755,22.96401;114.11053,22.964019;114.110135,22.964058;114.109484,22.964158;114.108915,22.964271;114.108585,22.964353;114.108329,22.964431;114.108186,22.964475;114.107431,22.964748;114.106654,22.965061;114.106033,22.965308;114.105352,22.965564;114.104384,22.965946;114.104002,22.966098;114.103507,22.966293;114.101953,22.966888;114.101189,22.967201;114.100634,22.967418;114.100122,22.967613;114.099688,22.967791;114.099084,22.968012;114.098885,22.968086;114.098589,22.968181;114.098299,22.968251;114.09806,22.968312;114.097947,22.968333;114.097552,22.968394;114.095608,22.968568;114.095208,22.968633;114.095065,22.968676;114.094792,22.968767;114.094588,22.968859;114.094319,22.969041;114.094049,22.969262;114.093789,22.969514;114.093385,22.969931;114.093316,22.970004;114.092934,22.970399;114.092595,22.970707;114.092274,22.970907;114.091966,22.971046;114.091801,22.971107;114.091745,22.971185;114.09171,22.971285;114.091697,22.97138;114.091706,22.971523;114.092092,22.971936;114.092201,22.972036;114.092569,22.972365;114.092617,22.972409;114.093815,22.973498;114.094245,22.973885;114.094371,22.97401;114.095004,22.974601;114.095,22.974601;114.095317,22.974896;114.096263,22.975729;114.09678,22.976202;114.097053,22.976402;114.09737,22.97661;114.097561,22.97671;114.097695,22.976788;114.098312,22.97704;114.09849,22.977101;114.098487,22.977101;114.098563,22.977161;114.099227,22.977378;114.099813,22.977496;114.100664,22.977635;114.101623,22.977799;114.101619,22.977795;114.101866,22.977839;114.102543,22.97793;114.103312,22.97806;114.103494,22.978095;114.103867,22.978134;114.104002,22.978164;114.104062,22.978181;114.105074,22.978346;114.105812,22.978472;114.10635,22.978607;114.106437,22.97862;114.106688,22.978672;114.107791,22.978854;114.108303,22.978932;114.108442,22.978954",0769,黎村公园,粤海智造中心,[],[],[],{%22rule_group%22:[{%22date%22:{%22day_type%22:[%22all%22]%2C%22day_month%22:[]%2C%22month%22:[]%2C%22day_range%22:%22%22%2C%22month_type%22:[%22all%22]%2C%22day_week%22:[]%2C%22month_range%22:%22%22}%2C%22time_group%22:[{%22start_time%22:%2207:00:00%22%2C%22end_time%22:%2220:30:00%22%2C%22interval_time%22:%22%22%2C%22noon_type%22:%22%22}]%2C%22remark%22:%2207:00-20:30 高峰25分钟/趟 平峰30分钟/趟 低峰30分钟/趟%22%2C%22special_case%22:%22%22}]%2C%22peak_time_group%22:[{%22start_time%22:%2207:00:00%22%2C%22end_time%22:%2210:00:00%22%2C%22interval_time%22:%2200:25:00%22}%2C{%22start_time%22:%2217:00:00%22%2C%22end_time%22:%2219:00:00%22%2C%22interval_time%22:%2200:25:00%22}]%2C%22low_time_group%22:[{%22start_time%22:%2200:00:00%22%2C%22end_time%22:%2206:59:59%22%2C%22interval_time%22:%2200:30:00%22}%2C{%22start_time%22:%2219:00:01%22%2C%22end_time%22:%2223:59:59%22%2C%22interval_time%22:%2200:30:00%22}]%2C%22flat_time_group%22:[{%22start_time%22:%2210:00:01%22%2C%22end_time%22:%2216:59:59%22%2C%22interval_time%22:%2200:30:00%22}]%2C%22allRemark%22:%2207:00-20:30 高峰25分钟/趟 平峰30分钟/趟 低峰30分钟/趟%22},0,1,441900011126,东莞巴士客运公司,16.40321,2,2,"114.091697,22.956372;114.205265,22.978954","[{'id': 'BV11364156', 'location': '114.205265,22.978863', 'name': '黎村公园', 'sequence': '1'}, {'id': 'BV11364154', 'location': '114.202062,22.973077', 'name': '崖山公园', 'sequence': '2'}, {'id': 'BV11364149', 'location': '114.199848,22.969128', 'name': '上塘', 'sequence': '3'}, {'id': 'BV11290292', 'location': '114.193181,22.966328', 'name': '普洛斯', 'sequence': '4'}, {'id': 'BV11364153', 'location': '114.173407,22.965924', 'name': '大厚旧村', 'sequence': '5'}, {'id': 'BV11488691', 'location': '114.169089,22.965933', 'name': '银湖商业街', 'sequence': '6'}, {'id': 'BV10858479', 'location': '114.157826,22.966133', 'name': '银瓶城轨站', 'sequence': '7'}, {'id': 'BV10858480', 'location': '114.148967,22.96424', 'name': '金岛酒店', 'sequence': '8'}, {'id': 'BV10264805', 'location': '114.147591,22.960208', 'name': '谢岗广场', 'sequence': '9'}, {'id': 'BV11321050', 'location': '114.144227,22.957752', 'name': '五星村', 'sequence': '10'}, {'id': 'BV10264004', 'location': '114.141502,22.956784', 'name': '金海工业区', 'sequence': '11'}, {'id': 'BV11364151', 'location': '114.133468,22.957339', 'name': '眼口工业区', 'sequence': '12'}, {'id': 'BV11290286', 'location': '114.133095,22.959575', 'name': '谢岗交通分局', 'sequence': '13'}, {'id': 'BV10434131', 'location': '114.133057,22.962145', 'name': '新城工业区', 'sequence': '14'}, {'id': 'BV10262964', 'location': '114.126953,22.962322', 'name': '长江工业区', 'sequence': '15'}, {'id': 'BV10434998', 'location': '114.121819,22.96291', 'name': '赵林村委会', 'sequence': '16'}, {'id': 'BV10262962', 'location': '114.113225,22.963885', 'name': '燕东工业区', 'sequence': '17'}, {'id': 'BV10434916', 'location': '114.108329,22.964431', 'name': '稔子园村委会', 'sequence': '18'}, {'id': 'BV10262960', 'location': '114.099084,22.968012', 'name': '曹乐路口', 'sequence': '19'}, {'id': 'BV11364157', 'location': '114.093316,22.970004', 'name': '曹乐村委会', 'sequence': '20'}, {'id': 'BV11448127', 'location': '114.095004,22.974601', 'name': '恒富新城', 'sequence': '21'}, {'id': 'BV11364152', 'location': '114.09849,22.977101', 'name': '伊伯工业园', 'sequence': '22'}, {'id': 'BV11364155', 'location': '114.101623,22.977799', 'name': '银山湿地公园', 'sequence': '23'}, {'id': 'BV11488690', 'location': '114.108442,22.978954', 'name': '粤海智造中心', 'sequence': '24'}]"
